Spectrum Number,Spectrum Name,Frequency (MHz),Wavenumber (cm-1),Pressure (Torr),Temperature (C),Tau (us),Tau Error (%),Alpha (ppm/cm),Model (ppm/cm),Residuals (ppm/cm),QF,Background
3,60_torr,394387921.4323881,13155.365016967442,60.0,25.0,-669680.9990881528,,-4.980940114059346e-05,4.243171220107276e-05,9.224111334166623e-05,3293.0,3.95423977365368e-05
3,60_torr,394388069.38721466,13155.369952209228,60.0,25.0,8127857.404200078,,4.10396096547883e-06,4.234382853000907e-05,3.823986756453024e-05,3293.0,3.95423977365368e-05
3,60_torr,394388219.01867324,13155.374943377436,60.0,25.0,64648058.72180921,,5.159692368080703e-07,4.226902386249877e-05,4.1753054625690695e-05,3293.0,3.95423977365368e-05
3,60_torr,394388370.0565253,13155.379981457883,60.0,25.0,1989114.503446862,,1.676947680086447e-05,4.220690248779299e-05,2.5437425686928517e-05,3293.0,3.95423977365368e-05
3,60_torr,394388520.48696303,13155.384999277168,60.0,25.0,855121.6830993919,,3.900779290137372e-05,4.2157668677229415e-05,3.149875775855698e-06,3293.0,3.95423977365368e-05
3,60_torr,394388669.45089304,13155.38996817902,60.0,25.0,-1271774.7468635263,,-2.622823703810709e-05,4.212185647525106e-05,6.835009351335814e-05,3293.0,3.95423977365368e-05
3,60_torr,394388819.58911604,13155.394976251073,60.0,25.0,685047.579930474,,4.869210620844843e-05,4.209655956113965e-05,-6.595546647308779e-06,3293.0,3.95423977365368e-05
3,60_torr,394388969.91072726,13155.399990440295,60.0,25.0,-736277.0783574535,,-4.530415315145948e-05,4.20829438326039e-05,8.738709698406338e-05,3293.0,3.95423977365368e-05
3,60_torr,394389121.28544086,13155.405039757234,60.0,25.0,538061.1530226142,,6.199371452934695e-05,4.2081206419640216e-05,-1.991250810970673e-05,3293.0,3.95423977365368e-05
3,60_torr,394389271.2683518,13155.410042648631,60.0,25.0,-676912.1561659145,,-4.927730905107189e-05,4.209169784232114e-05,9.136900689339303e-05,3293.0,3.95423977365368e-05
3,60_torr,394389419.1200951,13155.414974451927,60.0,25.0,525455.8156466509,,6.348090272588425e-05,4.211454317253597e-05,-2.1366359553348275e-05,3293.0,3.95423977365368e-05
3,60_torr,394389567.43125,13155.419921579549,60.0,25.0,595271.0153019513,,5.603566890098817e-05,4.2150822548671016e-05,-1.3884846352317153e-05,3293.0,3.95423977365368e-05
3,60_torr,394389719.3479231,13155.42498897431,60.0,25.0,-5701678.250243636,,-5.850279173222352e-06,4.2203161672782864e-05,4.805344084600522e-05,3293.0,3.95423977365368e-05
3,60_torr,394389869.42390895,13155.429994970353,60.0,25.0,532293.0895305622,,6.266549420965199e-05,4.227171713741649e-05,-2.0393777072235496e-05,3293.0,3.95423977365368e-05
3,60_torr,394390018.6773294,13155.434973528569,60.0,25.0,-895468.4851089937,,-3.725023278262569e-05,4.2357451090530476e-05,7.960768387315617e-05,3293.0,3.95423977365368e-05
3,60_torr,394390168.4457317,13155.439969264728,60.0,25.0,-8973745.198451161,,-3.717111282095731e-06,4.246717374916802e-05,4.618428503126375e-05,3293.0,3.95423977365368e-05
3,60_torr,394390320.6171387,13155.445045156495,60.0,25.0,411678.5007213385,,8.102538622096728e-05,4.26057939699106e-05,-3.841959225105668e-05,3293.0,3.95423977365368e-05
3,60_torr,394390468.79083705,13155.44998769906,60.0,25.0,-688954.466250615,,-4.8415985604020215e-05,4.277292829274219e-05,9.11889138967624e-05,3293.0,3.95423977365368e-05
3,60_torr,394390616.9114898,13155.45492847221,60.0,25.0,504572.06920119823,,6.610831545357365e-05,4.2979827953579364e-05,-2.3128487499994284e-05,3293.0,3.95423977365368e-05
3,60_torr,394390769.43154716,13155.460015993704,60.0,25.0,-20516329.699946024,,-1.6258468258044696e-06,4.3246820431106663e-05,4.4872667256911135e-05,3293.0,3.95423977365368e-05
3,60_torr,394390920.5894196,13155.4650580776,60.0,25.0,-380415.5162123721,,-8.768414562037354e-05,4.352469803311137e-05,0.00013120884365348492,3293.0,3.95423977365368e-05
3,60_torr,394391069.91600835,13155.470039076446,60.0,25.0,598470.911464665,,5.573605814555055e-05,4.3960489146565435e-05,-1.1775568998985117e-05,3293.0,3.95423977365368e-05
3,60_torr,394391217.79770005,13155.474971878715,60.0,25.0,1780115.0425626982,,1.8738344838541717e-05,4.454090778542093e-05,2.580256294687921e-05,3293.0,3.95423977365368e-05
3,60_torr,394391369.2187156,13155.48002274012,60.0,25.0,411221.88299721485,,8.1115356207931e-05,4.5386547508400964e-05,-3.572880869953004e-05,3293.0,3.95423977365368e-05
3,60_torr,394391518.2677509,13155.48499448078,60.0,25.0,499280.59193196363,,6.680894482748219e-05,4.666590460679663e-05,-2.014304022068556e-05,3293.0,3.95423977365368e-05
3,60_torr,394391670.85601014,13155.49008427724,60.0,25.0,407856.21129554097,,8.178472852935043e-05,4.8879156447345304e-05,-3.2905572082005124e-05,3293.0,3.95423977365368e-05
3,60_torr,394391816.61736083,13155.494946352546,60.0,25.0,326076.43812442105,,0.000102296288906,5.271202992612247e-05,-4.958425897987753e-05,3293.0,3.95423977365368e-05
3,60_torr,394391971.27053857,13155.500105027277,60.0,25.0,507006.2771721859,,6.57909201950313e-05,6.0377310529950496e-05,-5.413609665080807e-06,3293.0,3.95423977365368e-05
3,60_torr,394392119.3059486,13155.505042957038,60.0,25.0,192683.38986456365,,0.0001731151270655,7.376065936644037e-05,-9.935446769905963e-05,3293.0,3.95423977365368e-05
3,60_torr,394392266.27164227,13155.509945204902,60.0,25.0,325691.8973988746,,0.0001024170689729,9.54987348187018e-05,-6.918334154198198e-06,3293.0,3.95423977365368e-05
3,60_torr,394392420.7040432,13155.51509651531,60.0,25.0,204368.87088224047,,0.0001632166844971,0.00012793859573732998,-3.527808875977001e-05,3293.0,3.95423977365368e-05
3,60_torr,394392566.31354076,13155.51995352534,60.0,25.0,202615.67871914367,,0.000164628965195,0.0001631258954742482,-1.503069720751798e-06,3293.0,3.95423977365368e-05
3,60_torr,394392718.40288645,13155.52502667984,60.0,25.0,276695.2106067134,,0.0001205528980667,0.0001942351402406681,7.36822421739681e-05,3293.0,3.95423977365368e-05
3,60_torr,394392865.8404751,13155.529944668424,60.0,25.0,151632.49130891898,,0.0002199819394371,0.00020752883228908093,-1.2453107148019079e-05,3293.0,3.95423977365368e-05
3,60_torr,394393020.3131922,13155.535097323636,60.0,25.0,199204.18904918074,,0.0001674483336873,0.00019774957852273362,3.030124483543363e-05,3293.0,3.95423977365368e-05
3,60_torr,394393167.75626856,13155.540015495271,60.0,25.0,148152.30624214708,,0.000225149444959,0.0001702656652146902,-5.488377974430979e-05,3293.0,3.95423977365368e-05
3,60_torr,394393318.7878995,13155.545053368203,60.0,25.0,489821.8011391855,,6.809907080950202e-05,0.00013523751899244653,6.713844818294451e-05,3293.0,3.95423977365368e-05
3,60_torr,394393466.5854632,13155.549983364266,60.0,25.0,301824.9211647347,,0.0001105157565886,0.00010484049722173622,-5.6752593668637905e-06,3293.0,3.95423977365368e-05
3,60_torr,394393619.2178671,13155.555074633234,60.0,25.0,461467.46474841103,,7.228333971063572e-05,8.306056487168202e-05,1.0777225161046297e-05,3293.0,3.95423977365368e-05
3,60_torr,394393763.1537799,13155.559875818488,60.0,25.0,255643.94645553041,,0.0001304799506591,7.165278272916375e-05,-5.8827167929936244e-05,3293.0,3.95423977365368e-05
3,60_torr,394393915.2390783,13155.564948837982,60.0,25.0,451131.2207598922,,7.393948364653009e-05,6.708485181198954e-05,-6.8546318345405515e-06,3293.0,3.95423977365368e-05
3,60_torr,394394070.5323725,13155.5701288647,60.0,25.0,360106.06633303233,,9.26294018300892e-05,6.844555028206876e-05,-2.4183851548020447e-05,3293.0,3.95423977365368e-05
3,60_torr,394394215.5303539,13155.574965476746,60.0,25.0,6017294.313361482,,5.5434233033519495e-06,7.528168686875123e-05,6.973826356539928e-05,3293.0,3.95423977365368e-05
3,60_torr,394394366.7010785,13155.580007989343,60.0,25.0,323042.0982212635,,0.0001032571596813,9.119750677818582e-05,-1.2059652903114183e-05,3293.0,3.95423977365368e-05
3,60_torr,394394514.44458324,13155.584936182193,60.0,25.0,193801.62161621344,,0.0001721162560026,0.00012263033504668884,-4.948592095591116e-05,3293.0,3.95423977365368e-05
3,60_torr,394394666.1030244,13155.589994963264,60.0,25.0,164559.4522876478,,0.0002027012672691,0.00018397395147752338,-1.872731579157663e-05,3293.0,3.95423977365368e-05
3,60_torr,394394816.43711907,13155.59500956889,60.0,25.0,87176.25241319157,,0.0003826318360385,0.0002887491671806883,-9.388266885781174e-05,3293.0,3.95423977365368e-05
3,60_torr,394394963.4023207,13155.599911800338,60.0,25.0,69998.53139560249,,0.0004765301336295,0.00043941928867495783,-3.711084495454218e-05,3293.0,3.95423977365368e-05
3,60_torr,394395114.15475726,13155.604940360348,60.0,25.0,51560.577360808675,,0.0006469363072953,0.0006248462657601002,-2.209004153519976e-05,3293.0,3.95423977365368e-05
3,60_torr,394395267.17498314,13155.610044565668,60.0,25.0,44106.72257016532,,0.0007562658836587,0.0007921588189824002,3.589293532370015e-05,3293.0,3.95423977365368e-05
3,60_torr,394395417.14727855,13155.615047102972,60.0,25.0,37421.15452149742,,0.0008913784180724,0.0008717769665385285,-1.960145153387155e-05,3293.0,3.95423977365368e-05
3,60_torr,394395564.3299036,13155.619956586888,60.0,25.0,40088.38466749064,,0.0008320716785295,0.0008333016737964542,1.2299952669541899e-06,3293.0,3.95423977365368e-05
3,60_torr,394395714.1541745,13155.624954186622,60.0,25.0,48381.47505021899,,0.0006894458981499,0.0006930132732231263,3.5673750732263853e-06,3293.0,3.95423977365368e-05
3,60_torr,394395864.85740995,13155.62998110546,60.0,25.0,61637.052193929776,,0.000541174639807,0.0005073805128386366,-3.379412696836342e-05,3293.0,3.95423977365368e-05
3,60_torr,394396015.18997633,13155.634995660108,60.0,25.0,107560.14066324731,,0.0003101186862915,0.0003375053688153406,2.7386682523840625e-05,3293.0,3.95423977365368e-05
3,60_torr,394396164.7079555,13155.639983043053,60.0,25.0,152394.68179716106,,0.0002188817163857,0.00021467230080489738,-4.2094155808026265e-06,3293.0,3.95423977365368e-05
3,60_torr,394396316.09133756,13155.64503264914,60.0,25.0,378435.86386796366,,8.81428339768909e-05,0.00013840508880668935,5.026225482979846e-05,3293.0,3.95423977365368e-05
3,60_torr,394396465.265823,13155.650008574365,60.0,25.0,315339.8039361126,,0.0001057792549607,9.725126784418267e-05,-8.527987116517332e-06,3293.0,3.95423977365368e-05
3,60_torr,394396617.20397425,13155.65507668556,60.0,25.0,166110.18810932976,,0.0002008089323086,7.544415727785993e-05,-0.00012536477503074007,3293.0,3.95423977365368e-05
3,60_torr,394396767.4935118,13155.660089804922,60.0,25.0,1135903.6295144365,,2.9365527720053184e-05,6.407859419910139e-05,3.47130664790482e-05,3293.0,3.95423977365368e-05
3,60_torr,394396916.66942245,13155.665065777686,60.0,25.0,365064.58963209396,,9.137125447699884e-05,5.766626477935456e-05,-3.370498969764428e-05,3293.0,3.95423977365368e-05
3,60_torr,394397066.04351485,13155.670048361086,60.0,25.0,1786362.4395887526,,1.867281173214454e-05,5.366441712274656e-05,3.499160539060202e-05,3293.0,3.95423977365368e-05
3,60_torr,394397215.0301627,13155.675018020724,60.0,25.0,309094.763574715,,0.0001079164497452,5.09663774835986e-05,-5.69500722616014e-05,3293.0,3.95423977365368e-05
3,60_torr,394397364.473982,13155.68000292996,60.0,25.0,-1975918.2188585557,,-1.6881472725670027e-05,4.902185014033705e-05,6.590332286600708e-05,3293.0,3.95423977365368e-05
3,60_torr,394397514.8675198,13155.685019518396,60.0,25.0,681628.2542085057,,4.893636570060914e-05,4.7554807196773235e-05,-1.3815585038359042e-06,3293.0,3.95423977365368e-05
3,60_torr,394397664.62913525,13155.69001502817,60.0,25.0,1004803.58229142,,3.319694526142817e-05,4.642415200231252e-05,1.3227206740884348e-05,3293.0,3.95423977365368e-05
3,60_torr,394397814.422254,13155.695011588785,60.0,25.0,-739241.2787034811,,-4.512249313014199e-05,4.552662049054017e-05,9.064911362068216e-05,3293.0,3.95423977365368e-05
3,60_torr,394397964.74248564,13155.700025731989,60.0,25.0,536340.457378665,,6.219260371079008e-05,4.479793732961389e-05,-1.739466638117619e-05,3293.0,3.95423977365368e-05
3,60_torr,394398115.2146975,13155.70504494471,60.0,25.0,288637.36032734415,,0.0001155651142388,4.4198475860654266e-05,-7.136663837814574e-05,3293.0,3.95423977365368e-05
3,60_torr,394398262.98935926,13155.709974176843,60.0,25.0,279669.65601700754,,0.0001192707496225,4.370729720024798e-05,-7.556345242225201e-05,3293.0,3.95423977365368e-05
3,60_torr,394398414.1224977,13155.7150154357,60.0,25.0,674270.3674305349,,4.9470377360535085e-05,4.32834174278112e-05,-6.186959932723884e-06,3293.0,3.95423977365368e-05
3,60_torr,394398562.85909176,13155.719976754444,60.0,25.0,411637.6377602261,,8.103342955059156e-05,4.2928073295932826e-05,-3.810535625465873e-05,3293.0,3.95423977365368e-05
3,60_torr,394398710.9172613,13155.72491544338,60.0,25.0,218971.90361840904,,0.0001523319155043,4.2623594166407225e-05,-0.00010970832133789276,3293.0,3.95423977365368e-05
3,60_torr,394398863.5228686,13155.73000581851,60.0,25.0,510212.2336007358,,6.537751806617422e-05,4.23518179613522e-05,-2.302570010482202e-05,3293.0,3.95423977365368e-05
3,60_torr,394399013.7116773,13155.73501557792,60.0,25.0,224527.73741908246,,0.0001485625335348,4.211877726042503e-05,-0.00010644375627437498,3293.0,3.95423977365368e-05
3,60_torr,394399163.8379408,13155.740023251046,60.0,25.0,375259.5598795831,,8.888890007364218e-05,4.1914274179814424e-05,-4.697462589382776e-05,3293.0,3.95423977365368e-05
3,60_torr,394399313.8322671,13155.74502652322,60.0,25.0,340838.1519141759,,9.786583260260856e-05,4.173384050230969e-05,-5.6131992100298874e-05,3293.0,3.95423977365368e-05
3,60_torr,394399462.220605,13155.749976225386,60.0,25.0,266572.54060320696,,0.0001251307034263,4.1575271737177445e-05,-8.355543168912255e-05,3293.0,3.95423977365368e-05
3,60_torr,394399611.8163951,13155.754966203824,60.0,25.0,982791.5820497725,,3.394047133599269e-05,4.1432559951132214e-05,7.492088615139527e-06,3293.0,3.95423977365368e-05
3,60_torr,394399760.8270832,13155.759936665358,60.0,25.0,580837.4618409788,,5.742813043444415e-05,4.130512947260478e-05,-1.6123000961839367e-05,3293.0,3.95423977365368e-05
3,60_torr,394399911.381723,13155.764958627578,60.0,25.0,-31657360.52606972,,-1.05366995117443e-06,4.11891026757201e-05,4.224277262689453e-05,3293.0,3.95423977365368e-05
3,60_torr,394400063.55559784,13155.770034601665,60.0,25.0,502534.7256341387,,6.637632748209273e-05,4.108347404907949e-05,-2.529285343301324e-05,3293.0,3.95423977365368e-05
3,60_torr,394400212.1069151,13155.77498974024,60.0,25.0,195705.51976787404,,0.0001704418432315,4.0990053506876066e-05,-0.00012945178972462393,3293.0,3.95423977365368e-05
3,60_torr,394400362.6116662,13155.78001003835,60.0,25.0,307004.07130202034,,0.0001086513588512,4.090397313461908e-05,-6.774738571658092e-05,3293.0,3.95423977365368e-05
3,60_torr,394400513.9274496,13155.785057389588,60.0,25.0,433993.31370507577,,7.685927056121161e-05,4.0825092828108444e-05,-3.6034177733103165e-05,3293.0,3.95423977365368e-05
3,60_torr,394400661.90545887,13155.789993404667,60.0,25.0,359555.29631294607,,9.277129237663292e-05,4.075453127580593e-05,-5.2016761100826994e-05,3293.0,3.95423977365368e-05
3,60_torr,394400809.603836,13155.79492009222,60.0,25.0,283730.3205290301,,0.0001175637818955,4.0689871436832935e-05,-7.687391045866707e-05,3293.0,3.95423977365368e-05
3,60_torr,394400964.2857079,13155.800079724084,60.0,25.0,856894.457126088,,3.8927092178525983e-05,4.062766352829545e-05,1.7005713497694646e-06,3293.0,3.95423977365368e-05
3,60_torr,394401112.438079,13155.805021555245,60.0,25.0,687876.308128856,,4.849187146821567e-05,4.057280960047617e-05,-7.919061867739505e-06,3293.0,3.95423977365368e-05
3,60_torr,394401263.65176755,13155.810065500966,60.0,25.0,511345.3718301106,,6.523264188435353e-05,4.052110040054082e-05,-2.471154148381271e-05,3293.0,3.95423977365368e-05
3,60_torr,394401409.1813753,13155.81491984616,60.0,25.0,194451.28996988342,,0.0001715412097548,4.04750142564562e-05,-0.0001310661954983438,3293.0,3.95423977365368e-05
3,60_torr,394401558.9752995,13155.819916433638,60.0,25.0,263720.3527776823,,0.0001264840167567,4.043098394205353e-05,-8.605303281464648e-05,3293.0,3.95423977365368e-05
3,60_torr,394401710.7358712,13155.824978621416,60.0,25.0,183920.68389648097,,0.0001813630137358,4.03895760835593e-05,-0.0001409734376522407,3293.0,3.95423977365368e-05
3,60_torr,394401861.8098754,13155.83001790777,60.0,25.0,389982.3626374287,,8.553312332954674e-05,4.035124565328668e-05,-4.518187767626006e-05,3293.0,3.95423977365368e-05
3,60_torr,394402014.70283926,13155.835117868084,60.0,25.0,329654.3113123648,,0.0001011860254065,4.031512929564961e-05,-6.087089611085039e-05,3293.0,3.95423977365368e-05
3,60_torr,394402163.94899064,13155.840096183829,60.0,25.0,210429.43553083882,,0.0001585158912567,4.028224196047602e-05,-0.00011823364929622398,3293.0,3.95423977365368e-05
3,60_torr,394402310.96528405,13155.845000119518,60.0,25.0,128239.57213539144,,0.0002601101123809,4.025098269875335e-05,-0.00021985912968214668,3293.0,3.95423977365368e-05
3,60_torr,394402462.7950032,13155.850064613807,60.0,25.0,217994.82879475,,0.0001530146825236,4.022176865531296e-05,-0.00011279291386828705,3293.0,3.95423977365368e-05
3,60_torr,394402609.5378631,13155.854959428734,60.0,25.0,957939.1282876139,,3.482101162256753e-05,4.0195300878892524e-05,5.374289256324994e-06,3293.0,3.95423977365368e-05
3,60_torr,394402760.5994506,13155.85999830091,60.0,25.0,176224.85469182298,,0.0001892832289642,4.0169726381769866e-05,-0.00014911350258243013,3293.0,3.95423977365368e-05
3,60_torr,394402914.31841415,13155.865125813609,60.0,25.0,635674.9988557363,,5.247399941772021e-05,4.014530989421378e-05,-1.2328689523506429e-05,3293.0,3.95423977365368e-05
3,60_torr,394403062.87108994,13155.8700809975,60.0,25.0,161575.08166681492,,0.0002064452586111,4.012313966912789e-05,-0.0001663221189419721,3293.0,3.95423977365368e-05
3,60_torr,394403210.49399406,13155.875005167543,60.0,25.0,264740.3184721114,,0.0001259967114655,4.010239622121712e-05,-8.589431524428288e-05,3293.0,3.95423977365368e-05
3,60_torr,394403358.5510049,13155.879943817828,60.0,25.0,298476.49611967715,,0.0001117555651901,0.00015857915022977705,4.6823585039677045e-05,3293.0,3.95423977365368e-05
3,60_torr,394403510.36648405,13155.885007837123,60.0,25.0,195490.08409647323,,0.0001706296750241,0.00016163126846310832,-8.998406560991684e-06,3293.0,3.95423977365368e-05
3,60_torr,394403660.2391551,13155.890007051315,60.0,25.0,344697.63944412343,,9.677005497805964e-05,0.00016476413479752874,6.79940798194691e-05,3293.0,3.95423977365368e-05
3,60_torr,394403811.0459317,13155.895037423914,60.0,25.0,160614.37992729308,,0.0002076800939923,0.00016804291422342507,-3.9637179768874916e-05,3293.0,3.95423977365368e-05
3,60_torr,394403961.4501401,13155.900054368283,60.0,25.0,215137.490561175,,0.0001550469396701,0.00017144585400623183,1.6398914336131833e-05,3293.0,3.95423977365368e-05
3,60_torr,394404108.8543711,13155.904971244176,60.0,25.0,228865.7449549434,,0.0001457466233157,0.00017491655030651802,2.9169926990818014e-05,3293.0,3.95423977365368e-05
3,60_torr,394404258.796865,13155.909972787407,60.0,25.0,279742.9643041662,,0.0001192394940219,0.00017859218443533488,5.935269041343489e-05,3293.0,3.95423977365368e-05
3,60_torr,394404409.33634275,13155.914994243876,60.0,25.0,340087.17369839107,,9.808193927771471e-05,0.00018243780289504117,8.435586361732646e-05,3293.0,3.95423977365368e-05
3,60_torr,394404559.59673166,13155.920006390945,60.0,25.0,185673.7989605445,,0.0001796506007124,0.00018644020417298718,6.789603460587184e-06,3293.0,3.95423977365368e-05
3,60_torr,394404707.1557889,13155.924928431285,60.0,25.0,135553.0691932004,,0.0002460763870442,0.0001905390309660711,-5.5537356078128877e-05,3293.0,3.95423977365368e-05
3,60_torr,394404861.92854744,13155.9300910948,60.0,25.0,190657.73495216086,,0.000174954399454,0.0001950279223776897,2.007352292368971e-05,3293.0,3.95423977365368e-05
3,60_torr,394405008.57215863,13155.93498259915,60.0,25.0,151812.49735980335,,0.0002197211039929,0.0001994305682825932,-2.02905357103068e-05,3293.0,3.95423977365368e-05
3,60_torr,394405160.5941414,13155.940053506663,60.0,25.0,135642.50987203233,,0.0002459141278887,0.00020424376805839136,-4.1670359830308615e-05,3293.0,3.95423977365368e-05
3,60_torr,394405309.25093114,13155.945012163418,60.0,25.0,133589.64261160715,,0.0002496930814973,0.00020916589566248746,-4.0527185834812545e-05,3293.0,3.95423977365368e-05
3,60_torr,394405460.4158183,13155.950054481298,60.0,25.0,347992.56825899024,,9.58537985069555e-05,0.00021440304843208983,0.00011854924992513433,3293.0,3.95423977365368e-05
3,60_torr,394405609.5338871,13155.95502852467,60.0,25.0,144516.14497532437,,0.0002308144154102,0.0002198127800796812,-1.1001635330518811e-05,3293.0,3.95423977365368e-05
3,60_torr,394405760.21374583,13155.960054663745,60.0,25.0,180100.83338485155,,0.0001852096344748,0.00022554047573784927,4.033084126304928e-05,3293.0,3.95423977365368e-05
3,60_torr,394405909.493371,13155.965034096054,60.0,25.0,171082.19825338217,,0.0001949730004662,0.00023149069233654047,3.651769187034047e-05,3293.0,3.95423977365368e-05
3,60_torr,394406058.9429751,13155.970019198252,60.0,25.0,149551.16294769576,,0.0002230434646067,0.0002377407040914695,1.4697239484769484e-05,3293.0,3.95423977365368e-05
3,60_torr,394406205.8476704,13155.974919411428,60.0,25.0,138442.49286748838,,0.0002409405438238,0.0002441890126465393,3.248468822739331e-06,3293.0,3.95423977365368e-05
3,60_torr,394406357.89788216,13155.97999126056,60.0,25.0,113503.293564618,,0.0002938805427776,0.0002512030431766673,-4.26774996009327e-05,3293.0,3.95423977365368e-05
3,60_torr,394406506.29051423,13155.984941105966,60.0,25.0,97120.71572060278,,0.0003434530859078,0.00025840483518328473,-8.504825072451526e-05,3293.0,3.95423977365368e-05
3,60_torr,394406657.89035994,13155.989997932502,60.0,25.0,163765.83194006621,,0.0002036835713815,0.00026615203601789984,6.246846463639984e-05,3293.0,3.95423977365368e-05
3,60_torr,394406805.8436492,13155.994933123007,60.0,25.0,143179.46841993064,,0.0002329692230871,0.0002741738704132829,4.12046473261829e-05,3293.0,3.95423977365368e-05
3,60_torr,394406955.9991771,13155.999941772288,60.0,25.0,107111.40270062703,,0.0003114179133014,0.00028270510526507255,-2.871280803632743e-05,3293.0,3.95423977365368e-05
3,60_torr,394407105.7337333,13156.004936379464,60.0,25.0,146388.96142853313,,0.0002278615080967,0.00029169184370864826,6.383033561194827e-05,3293.0,3.95423977365368e-05
3,60_torr,394407258.52687436,13156.010033010049,60.0,25.0,112475.12242047547,,0.0002965669990126,0.00030139815914952085,4.831160136920876e-06,3293.0,3.95423977365368e-05
3,60_torr,394407406.42372835,13156.014966318078,60.0,25.0,102207.12268389323,,0.0003263609095325,0.00031115033515276616,-1.521057437973381e-05,3293.0,3.95423977365368e-05
3,60_torr,394407556.0017415,13156.01995570354,60.0,25.0,84853.20970791095,,0.0003931072216907,0.00032186139206075734,-7.124582962994265e-05,3293.0,3.95423977365368e-05
3,60_torr,394407707.50821376,13156.025009415473,60.0,25.0,91853.28057395015,,0.0003631488098344,0.0003334531335509525,-2.9695676283447475e-05,3293.0,3.95423977365368e-05
3,60_torr,394407857.1731047,13156.030001698866,60.0,25.0,116357.53399192302,,0.0002866716780207,0.0003457691467925773,5.909746877187731e-05,3293.0,3.95423977365368e-05
3,60_torr,394408005.49567735,13156.03494920734,60.0,25.0,95187.64892240771,,0.0003504279168299,0.00035897969285625213,8.551776026352153e-06,3293.0,3.95423977365368e-05
3,60_torr,394408156.6477766,13156.039991098663,60.0,25.0,85437.64730591905,,0.0003904181654298,0.0003736082009876316,-1.6809964442168388e-05,3293.0,3.95423977365368e-05
3,60_torr,394408306.10180175,13156.044976348328,60.0,25.0,87406.84700934599,,0.0003816223861301,0.0003892438223387896,7.6214362086896395e-06,3293.0,3.95423977365368e-05
3,60_torr,394408455.925352,13156.049973924028,60.0,25.0,102847.66657258492,,0.0003243283064305,0.0004063090663118547,8.198075988135472e-05,3293.0,3.95423977365368e-05
3,60_torr,394408604.61107206,13156.054933545796,60.0,25.0,85610.54263198122,,0.0003896296938942,0.000423521551382394,3.389185748819398e-05,3293.0,3.95423977365368e-05
3,60_torr,394408755.201378,13156.05995669771,60.0,25.0,73318.35640468885,,0.0004549530452606,0.0004413475474034004,-1.360549785719956e-05,3293.0,3.95423977365368e-05
3,60_torr,394408904.4894651,13156.06493641228,60.0,25.0,66508.02791891115,,0.0005015395970015,0.0004594574290825158,-4.2082167918984145e-05,3293.0,3.95423977365368e-05
3,60_torr,394409054.9051569,13156.069953739694,60.0,25.0,74548.75998626962,,0.0004474441898961,0.0004785529796306362,3.110878973453619e-05,3293.0,3.95423977365368e-05
3,60_torr,394409207.516582,13156.075044308887,60.0,25.0,69515.09684957855,,0.0004798441062665,0.0004993905168724233,1.954641060592329e-05,3293.0,3.95423977365368e-05
3,60_torr,394409355.0525346,13156.07996557854,60.0,25.0,70032.18030222415,,0.0004763011714881,0.0005214200080675378,4.51188365794378e-05,3293.0,3.95423977365368e-05
3,60_torr,394409504.44259197,13156.084948694472,60.0,25.0,66608.01421846022,,0.0005007867283119,0.0005459101566568048,4.512342834490479e-05,3293.0,3.95423977365368e-05
3,60_torr,394409655.8967862,13156.090000662598,60.0,25.0,53601.12649054269,,0.0006223079943236,0.0005731453917044733,-4.916260261912675e-05,3293.0,3.95423977365368e-05
3,60_torr,394409804.2912951,13156.094950570608,60.0,25.0,55668.75578731617,,0.0005991944502452,0.0006023116970062196,3.1172467610195674e-06,3293.0,3.95423977365368e-05
3,60_torr,394409956.6090341,13156.100031343489,60.0,25.0,46219.3192383731,,0.000721698416798,0.0006349859949785938,-8.671242181940619e-05,3293.0,3.95423977365368e-05
3,60_torr,394410106.30397993,13156.105024629403,60.0,25.0,45812.65367634932,,0.000728104723107,0.0006700519612476211,-5.805276185937892e-05,3293.0,3.95423977365368e-05
3,60_torr,394410255.2569676,13156.10999316626,60.0,25.0,39637.45231552806,,0.0008415376763947,0.0007081735646565076,-0.00013336411173819234,3293.0,3.95423977365368e-05
3,60_torr,394410404.2349346,13156.114962536336,60.0,25.0,45127.757439436304,,0.0007391550436465,0.0007501893395205691,1.1034295874069104e-05,3293.0,3.95423977365368e-05
3,60_torr,394410555.1118361,13156.119995248047,60.0,25.0,40364.659439441675,,0.000826376587417,0.0007966259278081891,-2.9750659608810868e-05,3293.0,3.95423977365368e-05
3,60_torr,394410705.4571153,13156.125010226751,60.0,25.0,36480.14835987451,,0.0009143715423182,0.0008476230067915504,-6.674853552664955e-05,3293.0,3.95423977365368e-05
3,60_torr,394410857.71999776,13156.130089169814,60.0,25.0,35997.78533559905,,0.0009266239355794,0.0009047588901064706,-2.1865045472929385e-05,3293.0,3.95423977365368e-05
3,60_torr,394411004.28068125,13156.134977907992,60.0,25.0,34238.81261724184,,0.0009742279877725,0.0009657333866418258,-8.494601130674159e-06,3293.0,3.95423977365368e-05
3,60_torr,394411153.31293964,13156.139949089034,60.0,25.0,30070.981167692426,,0.0011092557749879,0.0010346601053776534,-7.459566961024659e-05,3293.0,3.95423977365368e-05
3,60_torr,394411307.3657683,13156.145087738274,60.0,25.0,29360.759052005666,,0.0011360881188641,0.0011144113410375813,-2.1676777826518676e-05,3293.0,3.95423977365368e-05
